query_id,query_language,query,ground_truth_doc_ids,retrieved_doc_ids,sw_rate,ret_top1_lang
1091908,zh,欠的意思,"[""7875901|en"", ""7875901|es"", ""7875901|zh""]","[""7875901|zh"", ""7875901|en"", ""7875901|es"", ""7870839|zh"", ""7390580|zh"", ""1459230|en"", ""7592292|en"", ""7592292|es"", ""1459230|es"", ""1459230|zh""]",,zh
1091909,zh,网络成本,"[""7875805|en"", ""7875805|es"", ""7875805|zh""]","[""7923366|zh"", ""7125526|es"", ""7846952|zh"", ""7923366|en"", ""103776|zh"", ""7337341|zh"", ""7793616|zh"", ""7125526|zh"", ""1435341|zh"", ""7923366|es""]",,zh
1091917,zh,霸主定义,"[""7875397|en"", ""7875397|es"", ""7875397|zh""]","[""7875397|zh"", ""7875397|es"", ""7875397|en"", ""7073207|es"", ""7905875|zh"", ""7761544|zh"", ""7445448|zh"", ""7761544|es"", ""7905875|es"", ""7905875|en""]",,zh
1091923,zh,伯克海默税务管理员电话号码,"[""7874898|en"", ""7874898|es"", ""7874898|zh""]","[""7874898|zh"", ""7874898|es"", ""7874898|en"", ""5535758|zh"", ""5535758|en"", ""5535758|es"", ""7856506|zh"", ""7856506|en"", ""7856506|es"", ""7079658|es""]",,zh
1091924,zh,排污口定义,"[""7874804|en"", ""7874804|es"", ""7874804|zh""]","[""7874804|zh"", ""7989705|zh"", ""7661149|zh"", ""7672295|zh"", ""7672295|es"", ""7400418|zh"", ""7874804|en"", ""7545153|zh"", ""7354478|zh"", ""7536336|zh""]",,zh
1091925,zh,孩子们的外太空定义,"[""7874712|en"", ""7874712|es"", ""7874712|zh""]","[""7874712|en"", ""7874712|zh"", ""7874712|es"", ""7099938|en"", ""7282811|en"", ""7282811|es"", ""7134646|zh"", ""7099938|es"", ""7459245|en"", ""7445901|zh""]",,en
1091926,zh,户外人蒂姆艾伦演员表,"[""7874619|en"", ""7874619|es"", ""7874619|zh""]","[""7874619|zh"", ""7874619|es"", ""7874619|en"", ""7203916|zh"", ""7624731|zh"", ""7302021|zh"", ""7122200|zh"", ""7335521|zh"", ""1757350|zh"", ""7624731|en""]",,zh
1091929,zh,图标地址,"[""5086557|en"", ""5086557|es"", ""5086557|zh""]","[""7683589|zh"", ""3307009|zh"", ""7432082|es"", ""7477298|en"", ""7477298|zh"", ""7593570|es"", ""7523132|es"", ""5216263|zh"", ""4775006|en"", ""7432082|zh""]",,zh
1091930,zh,其他词的意思是解决,"[""7874203|en"", ""7874203|es"", ""7874203|zh""]","[""7199695|zh"", ""7199695|en"", ""7199695|es"", ""7874203|en"", ""7874203|es"", ""7674081|en"", ""7881215|zh"", ""7746404|zh"", ""7214434|zh"", ""7134014|zh""]",,zh
1091934,zh,奥斯威戈县人口,"[""7873781|en"", ""7873781|es"", ""7873781|zh""]","[""7873781|zh"", ""7873781|es"", ""7873781|en"", ""7602332|zh"", ""7117940|zh"", ""7443651|zh"", ""7468600|zh"", ""7458213|zh"", ""7119558|zh"", ""7909036|zh""]",,zh
1091936,zh,象征意义,"[""7873670|en"", ""7873670|es"", ""7873670|zh""]","[""7573119|zh"", ""7127317|zh"", ""7334427|es"", ""7573119|es"", ""7573119|en"", ""7148260|en"", ""7127317|es"", ""7560487|es"", ""7334427|zh"", ""7542145|zh""]",,zh
1091939,zh,骨意义医疗,"[""7873463|en"", ""7873463|es"", ""7873463|zh""]","[""7501531|zh"", ""7873463|es"", ""7982702|zh"", ""7318629|es"", ""7873463|zh"", ""7102900|zh"", ""7873463|en"", ""7501531|es"", ""7864392|zh"", ""7414613|zh""]",,zh
1091947,zh,奥斯卡电话号码,"[""7872633|en"", ""7872633|es"", ""7872633|zh""]","[""7872633|zh"", ""7872633|en"", ""7872633|es"", ""7845111|zh"", ""7867014|en"", ""5086557|zh"", ""7867014|es"", ""5086557|es"", ""7807032|zh"", ""5086557|en""]",,zh
1091956,zh,baines 的名字来源历史,"[""7872018|en"", ""7872018|es"", ""7872018|zh""]","[""7872018|es"", ""7872018|en"", ""7872018|zh"", ""5291458|zh"", ""7770428|zh"", ""7770428|en"", ""7523450|zh"", ""7944569|zh"", ""5291458|en"", ""7750720|zh""]",,es
1091957,zh,原始口袋妖怪类型,"[""7871918|en"", ""7871918|es"", ""7871918|zh""]","[""7871918|es"", ""7871918|zh"", ""7871918|en"", ""7657551|zh"", ""7424055|zh"", ""7945195|zh"", ""354750|zh"", ""7230083|es"", ""7896317|zh"", ""7924808|zh""]",,es
1091965,zh,feel crummy 的由来及含义,"[""7871543|en"", ""7871543|es"", ""7871543|zh""]","[""7871543|zh"", ""7871543|en"", ""7307864|en"", ""7591596|zh"", ""7391131|zh"", ""7678188|zh"", ""7678188|es"", ""7512494|en"", ""7512494|zh"", ""7255050|en""]",,zh
1091973,zh,本森放射学,"[""7870707|en"", ""7870707|es"", ""7870707|zh""]","[""7870707|zh"", ""7870707|es"", ""7870707|en"", ""7869085|zh"", ""7869085|en"", ""7128438|zh"", ""7128438|es"", ""7869085|es"", ""7229258|zh"", ""7209225|en""]",,zh
1091974,zh,兰花协议,"[""7870607|en"", ""7870607|es"", ""7870607|zh""]","[""7870607|zh"", ""7090643|zh"", ""7189086|zh"", ""7189086|en"", ""2645266|zh"", ""7300227|zh"", ""7351045|zh"", ""7658969|zh"", ""7300227|en"", ""7950928|zh""]",,zh
1091979,zh,设备,"[""7870186|en"", ""7870186|es"", ""7870186|zh""]","[""7142309|zh"", ""7142309|en"", ""7553849|en"", ""7430112|es"", ""7430112|zh"", ""7479083|zh"", ""7658682|en"", ""7479083|es"", ""7553849|es"", ""7117325|zh""]",,zh
1091987,zh,良性同义词,"[""7869390|en"", ""7869390|es"", ""7869390|zh""]","[""7869390|zh"", ""7869390|en"", ""7100701|zh"", ""7869390|es"", ""7690897|zh"", ""7458514|zh"", ""7772009|zh"", ""7100701|es"", ""7073406|zh"", ""7749672|zh""]",,zh
1091990,zh,一年的日托费用,"[""780574|en"", ""780574|es"", ""780574|zh""]","[""780574|zh"", ""7337960|zh"", ""7337960|en"", ""7337960|es"", ""7155638|zh"", ""780574|en"", ""780574|es"", ""7997938|en"", ""7155638|en"", ""7527028|zh""]",,zh
1091999,zh,肿瘤学定义,"[""7868253|en"", ""7868253|es"", ""7868253|zh""]","[""7938597|zh"", ""7868253|zh"", ""7868253|es"", ""7519518|zh"", ""7519518|en"", ""7868253|en"", ""7938597|en"", ""7519518|es"", ""7938597|es"", ""7969772|zh""]",,zh
1092003,zh,批准的成败取决于哪两个国家,"[""7868051|en"", ""7868051|es"", ""7868051|zh""]","[""7868051|zh"", ""2524721|zh"", ""7244307|zh"", ""2524721|es"", ""7868051|en"", ""7960131|zh"", ""7868051|es"", ""2524721|en"", ""7134066|en"", ""7482719|es""]",,zh
1092004,zh,你会在哪个半岛找到瑞典？,"[""3391504|en"", ""3391504|es"", ""3391504|zh""]","[""3391504|zh"", ""7676121|zh"", ""3391504|es"", ""3391504|en"", ""7990461|zh"", ""7541477|zh"", ""7598286|zh"", ""7214721|zh"", ""7676121|en"", ""7907622|en""]",,zh
1092013,zh,欧米茄数,"[""7867014|en"", ""7867014|es"", ""7867014|zh""]","[""7654644|en"", ""7259359|zh"", ""7654644|es"", ""7654644|zh"", ""2450742|es"", ""7259359|es"", ""7259359|en"", ""7179607|es"", ""7795446|es"", ""7714201|es""]",,en
1092018,zh,奥洛他定副作用,"[""7866528|en"", ""7866528|es"", ""7866528|zh""]","[""7866528|zh"", ""7866528|es"", ""7866528|en"", ""7886419|zh"", ""7513659|zh"", ""7112400|zh"", ""6913476|zh"", ""7297569|zh"", ""7206693|zh"", ""7513658|zh""]",,zh
1092021,zh,老派的意思,"[""7866196|en"", ""7866196|es"", ""7866196|zh""]","[""7340037|zh"", ""7340037|es"", ""7866196|zh"", ""2468148|zh"", ""2468148|es"", ""2468148|en"", ""7866196|es"", ""7866196|en"", ""7340037|en"", ""7685062|zh""]",,zh
1092023,zh,旧自治领大学学费,"[""7866104|en"", ""7866104|es"", ""7866104|zh""]","[""7866104|zh"", ""7431547|zh"", ""7600539|zh"", ""7404532|zh"", ""7329844|zh"", ""7498828|zh"", ""7404526|zh"", ""7996050|zh"", ""7391583|zh"", ""7401489|zh""]",,zh
1092032,zh,下架的意思,"[""7865309|en"", ""7865309|es"", ""7865309|zh""]","[""7715057|zh"", ""7715057|es"", ""7518802|zh"", ""8006164|es"", ""7261459|zh"", ""8006164|en"", ""7496461|zh"", ""7386585|es"", ""7990627|zh"", ""7715053|en""]",,zh
1092036,zh,奥杜福利,"[""7864927|en"", ""7864927|es"", ""7864927|zh""]","[""7864927|zh"", ""7864927|en"", ""7864927|es"", ""7875805|es"", ""7493165|zh"", ""7573414|zh"", ""7875805|zh"", ""7875805|en"", ""7706662|zh"", ""7493165|en""]",,zh
1092039,zh,天秤座十月,"[""7864627|en"", ""7864627|es"", ""7864627|zh""]","[""7864627|zh"", ""7864627|en"", ""7530107|zh"", ""7864627|es"", ""7530107|en"", ""7426898|zh"", ""938624|zh"", ""7200205|es"", ""7612265|zh"", ""73799|en""]",,zh
1092054,zh,燕麦定义,"[""7863210|en"", ""7863210|es"", ""7863210|zh""]","[""7863210|zh"", ""7182595|zh"", ""7863210|es"", ""7207197|zh"", ""7251041|zh"", ""1097403|es"", ""7182595|es"", ""1097403|zh"", ""1098497|en"", ""7315912|zh""]",,zh
1092056,zh,uva ursi 叶的好处,"[""7862995|en"", ""7862995|es"", ""7862995|zh""]","[""7862995|zh"", ""7862995|en"", ""7862995|es"", ""7829476|zh"", ""7944705|es"", ""7074351|zh"", ""7332976|zh"", ""7706996|zh"", ""7074351|en"", ""7346150|zh""]",,zh
1092059,zh,在花园中使用蠕虫铸件的好处,"[""7862703|en"", ""7862703|es"", ""7862703|zh""]","[""7862703|zh"", ""7862703|en"", ""7318277|zh"", ""7318277|es"", ""7784648|es"", ""7508333|zh"", ""7862703|es"", ""7318277|en"", ""7784648|en"", ""7613403|zh""]",,zh
1092060,zh,纽约时报电话号码,"[""7862588|en"", ""7862588|es"", ""7862588|zh""]","[""7862588|zh"", ""7862588|en"", ""7862588|es"", ""7847483|zh"", ""7847483|es"", ""7847485|zh"", ""7847485|es"", ""5086557|zh"", ""7085569|zh"", ""7096647|zh""]",,zh
1092068,zh,大腿上部麻木,"[""7861883|en"", ""7861883|es"", ""7861883|zh""]","[""7861883|zh"", ""7546372|zh"", ""7861883|en"", ""7861883|es"", ""7546372|en"", ""5293044|zh"", ""88335|zh"", ""7985787|zh"", ""88335|es"", ""7791718|zh""]",,zh
1092072,zh,人类肋骨中肋骨的编号,"[""7861485|en"", ""7861485|es"", ""7861485|zh""]","[""7861485|zh"", ""7861485|en"", ""7861485|es"", ""6086617|zh"", ""7434863|zh"", ""7766344|zh"", ""7767295|zh"", ""7463520|es"", ""7572965|en"", ""7690544|zh""]",,zh
1092103,zh,几英寸的雪到 1 英寸的雨,"[""5145140|en"", ""5145140|es"", ""5145140|zh""]","[""5145140|zh"", ""5145140|en"", ""5145140|es"", ""7507199|es"", ""7994951|en"", ""7507199|en"", ""7507199|zh"", ""7229368|zh"", ""7784066|zh"", ""7994951|zh""]",,zh
1092107,zh,加利福尼亚州的帮派成员数量,"[""7858332|en"", ""7858332|es"", ""7858332|zh""]","[""7858332|zh"", ""7858332|es"", ""7858332|en"", ""7443572|zh"", ""7981595|es"", ""7981595|en"", ""7981595|zh"", ""7914143|en"", ""7836268|es"", ""7161497|en""]",,zh
1092120,zh,女性碳水化合物的数量,"[""7857224|en"", ""7857224|es"", ""7857224|zh""]","[""1097033|zh"", ""7857224|zh"", ""1097033|es"", ""1097033|en"", ""7857224|es"", ""7857224|en"", ""5504239|zh"", ""7460005|zh"", ""7117543|zh"", ""7707278|zh""]",,zh
1092121,zh,烤咸杏仁的卡路里数,"[""7857124|en"", ""7857124|es"", ""7857124|zh""]","[""7857124|zh"", ""7857124|es"", ""7191454|zh"", ""7102712|zh"", ""7604235|zh"", ""7857124|en"", ""7413504|zh"", ""7339790|zh"", ""7317603|es"", ""7412499|zh""]",,zh
1092125,zh,每分钟出生的婴儿数,"[""7856712|en"", ""7856712|es"", ""7856712|zh""]","[""7856712|zh"", ""7856712|es"", ""7856712|en"", ""7320560|en"", ""7320560|zh"", ""7333820|zh"", ""7320560|es"", ""7344977|zh"", ""7928696|zh"", ""146253|zh""]",,zh
1092127,zh,国税局现场人员的号码,"[""5535758|en"", ""5535758|es"", ""5535758|zh""]","[""5535758|zh"", ""5535758|en"", ""5535758|es"", ""7874898|zh"", ""7856506|zh"", ""7856506|en"", ""7856506|es"", ""7874898|es"", ""7874898|en"", ""846098|es""]",,zh
1092129,zh,韦恩内布拉斯加州邮局的电话号码,"[""7856291|en"", ""7856291|es"", ""7856291|zh""]","[""7856291|zh"", ""7552633|zh"", ""7523790|zh"", ""7894012|zh"", ""7856291|es"", ""7894012|es"", ""7552633|es"", ""7894012|en"", ""7581376|zh"", ""7971998|es""]",,zh
1092135,zh,空指针原因,"[""355012|en"", ""355012|es"", ""355012|zh""]","[""355012|zh"", ""355012|en"", ""355012|es"", ""7654668|es"", ""7485460|zh"", ""7108515|zh"", ""7654668|zh"", ""7623855|zh"", ""7099807|zh"", ""3429910|zh""]",,zh
1092137,zh,核苷是由什么组成的,"[""7855450|en"", ""7855450|es"", ""7855450|zh""]","[""7855450|zh"", ""1536464|zh"", ""7855450|en"", ""1536464|en"", ""7148994|zh"", ""1536464|es"", ""7855450|es"", ""7148994|en"", ""7234172|zh"", ""7234172|en""]",,zh
1092142,zh,npd营销意义,"[""7854927|en"", ""7854927|es"", ""7854927|zh""]","[""7854927|en"", ""7854927|zh"", ""7854927|es"", ""7424207|es"", ""7424207|zh"", ""7424207|en"", ""1721389|zh"", ""7482263|zh"", ""7078511|es"", ""7687342|en""]",,en
1092158,zh,挪威航空公司联系电话,"[""7853579|en"", ""7853579|es"", ""7853579|zh""]","[""7853579|zh"", ""7853579|en"", ""7853579|es"", ""3773570|es"", ""3773570|zh"", ""7658413|zh"", ""7892558|zh"", ""3773570|en"", ""7506366|zh"", ""7202709|es""]",,zh
1092162,zh,北极气温骤升,"[""7853204|en"", ""7853204|es"", ""7853204|zh""]","[""7853204|en"", ""7853204|es"", ""7853204|zh"", ""7713360|zh"", ""7401214|zh"", ""7671288|en"", ""7657562|en"", ""7975790|en"", ""2699347|es"", ""7978781|en""]",,en
1092164,zh,北卡罗来纳州夏洛特人口,"[""7852996|en"", ""7852996|es"", ""7852996|zh""]","[""7852996|zh"", ""7852996|es"", ""7852996|en"", ""7912351|zh"", ""7912351|es"", ""7575880|zh"", ""7834400|zh"", ""7458213|zh"", ""7212357|zh"", ""7912351|en""]",,zh
1092167,zh,北卑尔根图书馆电话号码,"[""7852802|en"", ""7852802|es"", ""7852802|zh""]","[""7852802|zh"", ""7852802|en"", ""7852802|es"", ""7159146|zh"", ""7509990|zh"", ""7506366|zh"", ""7853579|zh"", ""7630446|zh"", ""7729155|zh"", ""7874898|zh""]",,zh
1092171,zh,诺罗症状,"[""261275|en"", ""261275|es"", ""261275|zh""]","[""261275|zh"", ""261275|en"", ""7527241|zh"", ""7527241|es"", ""7527241|en"", ""7402692|zh"", ""6913476|zh"", ""7376452|zh"", ""7879495|zh"", ""7866528|zh""]",,zh
1092176,zh,规范定义？,"[""7043728|en"", ""7043728|es"", ""7043728|zh""]","[""7043728|zh"", ""7043728|en"", ""7043728|es"", ""7997884|zh"", ""2793991|es"", ""2793991|en"", ""2793991|zh"", ""7186693|en"", ""7441334|es"", ""7441334|en""]",,zh
1092180,zh,非特异性狼疮症状,"[""7851540|en"", ""7851540|es"", ""7851540|zh""]","[""7851540|zh"", ""1361892|zh"", ""7909588|zh"", ""7851540|en"", ""1361892|en"", ""7851540|es"", ""1361892|es"", ""7990689|zh"", ""7909588|es"", ""7909588|en""]",,zh
1092188,zh,名词意义,"[""7850739|en"", ""7850739|es"", ""7850739|zh""]","[""7634475|zh"", ""7560487|es"", ""7560487|zh"", ""7634475|en"", ""7631551|zh"", ""5279465|zh"", ""7631550|zh"", ""7560487|en"", ""7631553|zh"", ""7761396|zh""]",,zh
1092203,zh,私有云和社区云的定义,"[""7849795|en"", ""7849795|es"", ""7849795|zh""]","[""6989822|zh"", ""7849795|zh"", ""7714929|en"", ""7714929|zh"", ""7406479|zh"", ""7714929|es"", ""7849795|en"", ""6989822|en"", ""4519351|es"", ""7533440|en""]",,zh
1092210,zh,耐克鞋类,"[""162726|en"", ""162726|es"", ""162726|zh""]","[""162726|en"", ""162726|zh"", ""7905498|zh"", ""162726|es"", ""7905498|en"", ""2560968|es"", ""7905498|es"", ""2560968|zh"", ""7911936|zh"", ""2560968|en""]",,en
1092228,zh,纽约失业电话号码,"[""7847483|en"", ""7847483|es"", ""7847483|zh"", ""7847485|en"", ""7847485|es"", ""7847485|zh""]","[""7847483|zh"", ""7847485|zh"", ""7847485|es"", ""7847483|es"", ""7847485|en"", ""7847483|en"", ""7209267|zh"", ""7712623|zh"", ""7209267|es"", ""7712623|es""]",,zh
1092233,zh,网状定义,"[""7846952|en"", ""7846952|es"", ""7846952|zh""]","[""7846952|zh"", ""7476493|zh"", ""7846952|en"", ""7258880|zh"", ""7894792|zh"", ""7846952|es"", ""7747811|zh"", ""7685062|zh"", ""7781804|es"", ""7411246|en""]",,zh
1092236,zh,网件服务台号码,"[""7846648|en"", ""7846648|es"", ""7846648|zh""]","[""7846648|es"", ""7846648|zh"", ""7846648|en"", ""7408316|es"", ""5693491|zh"", ""7324858|zh"", ""7509990|zh"", ""2137948|zh"", ""7516488|zh"", ""7674518|es""]",,es
1092240,zh,nesbit ms 在哪个县,"[""7846256|en"", ""7846256|es"", ""7846256|zh""]","[""7846256|en"", ""7846256|es"", ""7846256|zh"", ""7118002|es"", ""7118002|en"", ""7466414|zh"", ""7118002|zh"", ""7146681|en"", ""7265306|zh"", ""7146681|es""]",,en
1092247,zh,肾镜取石术意义,"[""7845544|en"", ""7845544|es"", ""7845544|zh""]","[""7845544|zh"", ""7237227|zh"", ""7237227|en"", ""7084085|zh"", ""7845544|es"", ""7845544|en"", ""7084085|es"", ""7237227|es"", ""7893889|es"", ""7893889|zh""]",,zh
1092248,zh,新热带定义,"[""7845452|en"", ""7845452|es"", ""7845452|zh""]","[""7845452|zh"", ""7845452|es"", ""7655718|zh"", ""7845452|en"", ""7264543|zh"", ""7264543|es"", ""2040215|zh"", ""7264543|en"", ""7685062|zh"", ""7655718|es""]",,zh
1092255,zh,邻里意义,"[""7844822|en"", ""7844822|es"", ""7844822|zh""]","[""7844822|zh"", ""7844822|en"", ""7844822|es"", ""7234933|es"", ""1253531|zh"", ""7978462|es"", ""1253531|es"", ""6553981|zh"", ""8004217|es"", ""7978462|zh""]",,zh
1092264,zh,离艾哈萨最近的国际机场,"[""7843910|en"", ""7843910|es"", ""7843910|zh""]","[""7843910|zh"", ""7843910|en"", ""7843910|es"", ""7528131|zh"", ""7216397|zh"", ""7405462|zh"", ""7429547|es"", ""7385038|zh"", ""371860|es"", ""7357497|zh""]",,zh
1092324,zh,怕长字的名字,"[""7839944|en"", ""7839944|es"", ""7839944|zh""]","[""7839944|es"", ""7839944|zh"", ""7839944|en"", ""7085065|zh"", ""7332017|zh"", ""7726263|zh"", ""7085065|en"", ""7085065|es"", ""7675212|zh"", ""7721698|zh""]",,es
1092326,zh,墨西哥货币名称,"[""7839725|en"", ""7839725|es"", ""7839725|zh""]","[""7839725|zh"", ""7839725|en"", ""7839725|es"", ""7841152|es"", ""7841152|en"", ""7841152|zh"", ""7290835|es"", ""7996343|zh"", ""7831820|zh"", ""7919552|es""]",,zh
1092327,zh,鼻腔冲洗的好处,"[""7839627|en"", ""7839627|es"", ""7839627|zh""]","[""7839627|zh"", ""7839627|es"", ""7839627|en"", ""7220096|zh"", ""6763877|en"", ""6763877|zh"", ""6763877|es"", ""7220096|en"", ""7851248|zh"", ""7220088|zh""]",,zh
1092346,zh,nagual 意义,"[""7837826|en"", ""7837826|es"", ""7837826|zh""]","[""7837826|en"", ""7837826|es"", ""7837826|zh"", ""7437040|zh"", ""7437039|zh"", ""7865401|es"", ""7594270|es"", ""7417246|zh"", ""7406252|es"", ""7417246|en""]",,en
1092356,zh,默特尔海滩四月的天气,"[""7837027|en"", ""7837027|es"", ""7837027|zh""]","[""7837027|zh"", ""7837027|es"", ""7837027|en"", ""7151820|zh"", ""7091855|zh"", ""7257177|zh"", ""7257177|en"", ""7257177|es"", ""7079152|en"", ""7091855|en""]",,zh
1092358,zh,小额信贷报告的好处,"[""7836809|en"", ""7836809|es"", ""7836809|zh""]","[""7836809|zh"", ""7167784|zh"", ""7836809|en"", ""7351362|zh"", ""7836809|es"", ""7619580|zh"", ""7509572|es"", ""612897|es"", ""612897|zh"", ""612897|en""]",,zh
1092376,zh,音乐剧本定义,"[""7835784|en"", ""7835784|es"", ""7835784|zh""]","[""7835784|zh"", ""7627038|zh"", ""7835784|en"", ""7835784|es"", ""7273234|zh"", ""7273234|es"", ""7273234|en"", ""7785547|zh"", ""7627038|en"", ""7698518|en""]",,zh
1092377,zh,单音的音乐定义,"[""7835668|en"", ""7835668|es"", ""7835668|zh""]","[""7835668|zh"", ""7835668|es"", ""7835668|en"", ""7085374|es"", ""7085374|en"", ""7247793|zh"", ""7531742|zh"", ""7531742|en"", ""7531742|es"", ""7085374|zh""]",,zh
1092381,zh,晚上肌肉痉挛,"[""7835367|en"", ""7835367|es"", ""7835367|zh""]","[""7835367|zh"", ""7350177|zh"", ""789261|zh"", ""7835367|en"", ""7160413|zh"", ""7835367|es"", ""7246595|zh"", ""7486687|zh"", ""7234660|zh"", ""7329009|zh""]",,zh
1092383,zh,毒蕈碱意义,"[""7835151|en"", ""7835151|es"", ""7835151|zh""]","[""7835151|zh"", ""7558216|zh"", ""7676501|zh"", ""7369079|zh"", ""7639428|zh"", ""5291458|zh"", ""1274780|zh"", ""7933345|zh"", ""7933345|es"", ""7369079|en""]",,zh
1092390,zh,多人口,"[""7834400|en"", ""7834400|es"", ""7834400|zh""]","[""7230638|es"", ""7230638|en"", ""7912028|zh"", ""7116141|zh"", ""5735008|es"", ""7654334|en"", ""110910|es"", ""7834400|zh"", ""7913207|zh"", ""7116141|es""]",,es
1092392,zh,粘蛋白定义,"[""7834203|en"", ""7834203|es"", ""7834203|zh""]","[""7834203|zh"", ""7089767|zh"", ""886795|zh"", ""7438348|zh"", ""886795|es"", ""7467345|zh"", ""7690521|zh"", ""7438348|en"", ""7483562|zh"", ""3758391|zh""]",,zh
1092393,zh,msp 削减成本,"[""7834110|en"", ""7834110|es"", ""7834110|zh""]","[""7347197|zh"", ""7834110|zh"", ""7834110|en"", ""7347197|es"", ""7834110|es"", ""7347197|en"", ""7085272|zh"", ""7805184|zh"", ""7492039|zh"", ""7200683|es""]",,zh
1092405,zh,美洲狮吃什么,"[""7832893|en"", ""7832893|es"", ""7832893|zh""]","[""7832893|zh"", ""7125266|zh"", ""7832893|es"", ""7125266|es"", ""7255955|zh"", ""7124444|es"", ""7832893|en"", ""3548378|es"", ""7833034|zh"", ""7125266|en""]",,zh
1092406,zh,山地五金公司电话号码,"[""7832799|en"", ""7832799|es"", ""7832799|zh""]","[""7832799|en"", ""7832799|zh"", ""7832799|es"", ""7759503|es"", ""7759503|zh"", ""7950518|zh"", ""7950518|es"", ""7950518|en"", ""7759503|en"", ""7203859|zh""]",,en
1092438,zh,最秘密的战争,"[""7829864|en"", ""7829864|es"", ""7829864|zh""]","[""7829864|zh"", ""7829864|en"", ""7829864|es"", ""7081759|zh"", ""7389537|es"", ""7082559|zh"", ""7081759|es"", ""7740040|en"", ""7389537|zh"", ""7389537|en""]",,zh
1092474,zh,最受欢迎的凹陷玻璃图案,"[""7826932|en"", ""7826932|es"", ""7826932|zh""]","[""7826932|zh"", ""7826932|es"", ""7826932|en"", ""7754696|es"", ""7263923|zh"", ""7225675|zh"", ""7266069|zh"", ""7225675|es"", ""7871055|zh"", ""7754696|en""]",,zh
1092476,zh,最流行的浏览器,"[""7826732|en"", ""7826732|es"", ""7826732|zh""]","[""7826732|zh"", ""7826732|en"", ""7826732|es"", ""2593573|zh"", ""7760397|zh"", ""2593573|es"", ""7760397|en"", ""2593573|en"", ""7760397|es"", ""7228305|zh""]",,zh
1092479,zh,滚玉的好处,"[""7826410|en"", ""7826410|es"", ""7826410|zh""]","[""7826410|zh"", ""7826410|en"", ""7826410|es"", ""1312177|zh"", ""7177565|en"", ""7615429|es"", ""697423|es"", ""7184191|es"", ""1312177|es"", ""7332976|es""]",,zh
1092495,zh,最窄的汽车,"[""7825835|en"", ""7825835|es"", ""7825835|zh""]","[""7825835|zh"", ""7825835|en"", ""7825835|es"", ""7698460|es"", ""7698460|en"", ""5411390|es"", ""7698460|zh"", ""7583258|zh"", ""2001175|zh"", ""7205573|en""]",,zh
1092497,zh,最难忘的梦发生在睡眠阶段,"[""7825622|en"", ""7825622|es"", ""7825622|zh""]","[""7825622|zh"", ""7825622|en"", ""7825622|es"", ""7783786|es"", ""4630174|en"", ""7783786|zh"", ""4630174|zh"", ""1551061|es"", ""7236248|es"", ""7236248|en""]",,zh
1092501,zh,内部部门品牌化的好处,"[""7825218|en"", ""7825218|es"", ""7825218|zh""]","[""7825218|zh"", ""7825218|es"", ""7825218|en"", ""7558949|zh"", ""7328038|zh"", ""7558949|en"", ""7923559|zh"", ""7102693|zh"", ""7923559|es"", ""7388532|zh""]",,zh
1092529,zh,美国最危险的十字路口,"[""7822936|en"", ""7822936|es"", ""7822936|zh""]","[""7822936|zh"", ""7822936|es"", ""7822936|en"", ""7822854|zh"", ""7822854|es"", ""7830542|zh"", ""7822854|en"", ""7954629|zh"", ""7830542|es"", ""7830542|en""]",,zh
1092530,zh,美国最危险的驾驶,"[""7822854|en"", ""7822854|es"", ""7822854|zh""]","[""7822854|zh"", ""7822854|es"", ""7822936|es"", ""7822854|en"", ""7822936|en"", ""7822936|zh"", ""7289859|zh"", ""7830542|zh"", ""7289859|es"", ""7830542|es""]",,zh
1092531,zh,最危险的碳水化合物,"[""7822753|en"", ""7822753|es"", ""7822753|zh""]","[""7822753|zh"", ""7822753|es"", ""7822753|en"", ""7569341|zh"", ""7318940|zh"", ""7318940|en"", ""7453289|zh"", ""7155348|zh"", ""7318940|es"", ""7117544|zh""]",,zh
1092539,zh,最常用的南岛语,"[""7822067|en"", ""7822067|es"", ""7822067|zh""]","[""7822067|zh"", ""7843164|zh"", ""7076844|es"", ""7076844|zh"", ""7944283|es"", ""7822067|en"", ""7076844|en"", ""7843164|es"", ""7944283|zh"", ""7760582|zh""]",,zh
1092542,zh,女性最常见的纹身,"[""7821746|en"", ""7821746|es"", ""7821746|zh"", ""7821748|en"", ""7821748|es"", ""7821748|zh""]","[""7821746|zh"", ""7821746|en"", ""7821746|es"", ""7821748|zh"", ""7821748|es"", ""7821748|en"", ""7068194|zh"", ""7887243|zh"", ""7651271|es"", ""7791455|zh""]",,zh
1092544,zh,最常见的简单机器,"[""2814971|en"", ""2814971|es"", ""2814971|zh""]","[""2814971|zh"", ""8002689|zh"", ""2814971|es"", ""7103540|en"", ""7237013|es"", ""2814971|en"", ""7666193|zh"", ""7253844|es"", ""7249337|es"", ""7568887|zh""]",,zh
1092555,zh,最常见的评估方法,"[""7820409|en"", ""7820409|es"", ""7820409|zh""]","[""7820409|zh"", ""7870505|zh"", ""7820409|en"", ""1795722|zh"", ""7820409|es"", ""7090228|zh"", ""7090228|es"", ""7870505|es"", ""7090228|en"", ""7870505|en""]",,zh
