query_id,query_language,query,ground_truth_doc_ids,retrieved_doc_ids,sw_rate,ret_top1_lang
1093512,en,larry tremper npi number,"[""7741333|en"", ""7741333|es"", ""7741333|zh""]","[""7741333|en"", ""7741333|zh"", ""7741333|es"", ""7108984|zh"", ""7108984|es"", ""7094853|zh"", ""7108984|en"", ""7097767|zh"", ""7094853|en"", ""7080267|en""]",,en
1093534,en,largest trampoline,"[""7740513|en"", ""7740513|es"", ""7740513|zh""]","[""7740513|en"", ""7740513|es"", ""7740513|zh"", ""1228986|es"", ""7255914|zh"", ""7316885|es"", ""7266069|zh"", ""5219837|es"", ""5361349|zh"", ""5270899|es""]",,en
1093536,en,largest supplier of fracking sand,"[""7740414|en"", ""7740414|es"", ""7740414|zh""]","[""7740414|en"", ""7740414|zh"", ""7740414|es"", ""7738424|es"", ""7514725|en"", ""7738424|en"", ""7117874|es"", ""7738424|zh"", ""7738427|es"", ""7289293|es""]",,en
1093556,en,largest onion producers,"[""7738539|en"", ""7738539|es"", ""7738539|zh""]","[""7738539|en"", ""7738539|es"", ""7738539|zh"", ""7278254|zh"", ""7278254|en"", ""7459395|en"", ""7278254|es"", ""7849522|zh"", ""7434058|zh"", ""7883957|zh""]",,en
1093557,en,largest oil drilling companies,"[""7738424|en"", ""7738424|es"", ""7738424|zh"", ""7738427|en"", ""7738427|es"", ""7738427|zh""]","[""7738424|en"", ""7738424|zh"", ""7738424|es"", ""7738427|en"", ""7738427|es"", ""7738427|zh"", ""7461593|en"", ""7461593|es"", ""7993617|zh"", ""7740414|en""]",,en
1093609,en,large chocolate cookie calories,"[""7735081|en"", ""7735081|es"", ""7735081|zh""]","[""7735081|en"", ""7735081|zh"", ""7735081|es"", ""7802555|zh"", ""7297260|zh"", ""7802555|es"", ""7955511|es"", ""7191454|zh"", ""7529862|zh"", ""7529862|en""]",,en
1093616,en,landfall definition,"[""7734439|en"", ""7734439|es"", ""7734439|zh""]","[""7734439|en"", ""7145147|zh"", ""7734439|zh"", ""7734439|es"", ""7874804|en"", ""7172054|en"", ""7990627|zh"", ""7869433|es"", ""7869433|en"", ""7990627|es""]",,en
1093632,en,lake arrowhead what county,"[""7733423|en"", ""7733423|es"", ""7733423|zh""]","[""7733423|en"", ""7733423|es"", ""7733423|zh"", ""182986|en"", ""7743156|es"", ""182986|es"", ""7743156|en"", ""182986|zh"", ""7119703|en"", ""7265121|en""]",,en
1093634,en,laissez faire define,"[""7733332|en"", ""7733332|es"", ""7733332|zh""]","[""7733332|en"", ""7733332|es"", ""7733332|zh"", ""7425117|en"", ""7618680|en"", ""7537631|en"", ""7181839|en"", ""7306377|en"", ""7185711|es"", ""7176091|es""]",,en
1093651,en,kyle schwarber batting average,"[""7731673|en"", ""7731673|es"", ""7731673|zh""]","[""7731673|zh"", ""7731673|en"", ""7731673|es"", ""3871006|zh"", ""3871006|es"", ""3871006|en"", ""7555908|es"", ""7555908|en"", ""7609407|en"", ""7311236|en""]",,zh
1093668,en,komandorski islands,"[""7730364|en"", ""7730364|es"", ""7730364|zh""]","[""7730364|es"", ""7730364|en"", ""7730364|zh"", ""7689924|zh"", ""7857215|es"", ""7857215|en"", ""7792302|es"", ""7736760|zh"", ""7962531|zh"", ""7253581|zh""]",,es
1093674,en,knoxville metro area population,"[""7729960|en"", ""7729960|es"", ""7729960|zh""]","[""7729960|en"", ""7729960|es"", ""7409620|en"", ""7409620|es"", ""7409620|zh"", ""7729960|zh"", ""3679621|en"", ""7156243|zh"", ""7912351|zh"", ""7212357|en""]",,en
1093678,en,kitchen remodel price,"[""7729552|en"", ""7729552|es"", ""7729552|zh""]","[""7729552|en"", ""7729552|es"", ""7729552|zh"", ""823854|en"", ""823854|es"", ""823854|zh"", ""185925|en"", ""185925|es"", ""185925|zh"", ""7410274|zh""]",,en
1093681,en,kinins definition,"[""7729251|en"", ""7729251|es"", ""7729251|zh""]","[""7729251|en"", ""7729251|es"", ""7729251|zh"", ""7324713|en"", ""7324713|zh"", ""7958302|en"", ""7324713|es"", ""7477789|zh"", ""7163425|es"", ""7163425|en""]",,en
1093682,en,kindred hospital north indiana phone number,"[""7729151|en"", ""7729151|es"", ""7729151|zh"", ""7729155|en"", ""7729155|es"", ""7729155|zh""]","[""7729151|en"", ""7729151|zh"", ""7729151|es"", ""7729155|en"", ""7729155|es"", ""7729155|zh"", ""7521076|zh"", ""7521076|es"", ""7521076|en"", ""7486362|zh""]",,en
1093683,en,kimball nebraska population,"[""7729060|en"", ""7729060|es"", ""7729060|zh""]","[""7729060|en"", ""7729060|es"", ""7729060|zh"", ""7583835|en"", ""7583835|es"", ""7212357|es"", ""7212357|en"", ""7945890|en"", ""7562816|zh"", ""7117967|en""]",,en
1093685,en,killer clowns phone number,"[""7728963|en"", ""7728963|es"", ""7728963|zh""]","[""7728963|en"", ""7728963|zh"", ""7728963|es"", ""7727520|zh"", ""7727520|es"", ""7144279|zh"", ""7537340|zh"", ""7443722|zh"", ""7521076|zh"", ""7727520|en""]",,en
1093694,en,keynote speakers definition,"[""7728338|en"", ""7728338|es"", ""7728338|zh""]","[""7728338|en"", ""7181384|zh"", ""7181384|en"", ""7728338|zh"", ""7324620|zh"", ""7728338|es"", ""7438822|zh"", ""7324620|en"", ""7860895|en"", ""7324620|es""]",,en
1093696,en,barrett's metaplasia definition,"[""7728148|en"", ""7728148|es"", ""7728148|zh""]","[""7728148|en"", ""7728148|es"", ""7728148|zh"", ""7680737|en"", ""7125409|es"", ""7125409|zh"", ""7072767|zh"", ""7680737|es"", ""7680737|zh"", ""7090145|es""]",,en
1093702,en,kelly service number,"[""7727520|en"", ""7727520|es"", ""7727520|zh""]","[""7727520|es"", ""7727520|en"", ""7727520|zh"", ""7443722|zh"", ""7443722|es"", ""7443722|en"", ""7486362|zh"", ""7486362|en"", ""7994189|zh"", ""7486362|es""]",,es
1093709,en,acoelomate define,"[""7726781|en"", ""7726781|es"", ""7726781|zh""]","[""7726781|en"", ""7726781|zh"", ""7163754|en"", ""7491803|es"", ""7491803|en"", ""7274572|es"", ""7163754|es"", ""7809949|zh"", ""7163603|en"", ""3038957|es""]",,en
1093714,en,kaneda meaning,"[""7726263|en"", ""7726263|es"", ""7726263|zh""]","[""7726263|zh"", ""7726263|es"", ""7726263|en"", ""7680868|es"", ""7680868|en"", ""7361127|zh"", ""7680868|zh"", ""7517460|zh"", ""7726155|es"", ""7288784|zh""]",,zh
1093715,en,kanban meaning in japanese six sigma,"[""7726155|en"", ""7726155|es"", ""7726155|zh""]","[""7726155|es"", ""7726155|en"", ""7726263|en"", ""7726263|es"", ""7726263|zh"", ""7680868|en"", ""7680868|es"", ""7680868|zh"", ""2378652|es"", ""2378652|zh""]",,es
1093717,en,kamikaze definition,"[""2378652|en"", ""2378652|es"", ""2378652|zh""]","[""2378652|en"", ""2378652|zh"", ""2378652|es"", ""7103452|es"", ""7103452|zh"", ""7262592|zh"", ""7103452|en"", ""7244744|es"", ""7145485|en"", ""7952446|zh""]",,en
1093726,en,jurisdiction of local police,"[""7725135|en"", ""7725135|es"", ""7725135|zh""]","[""7725135|en"", ""7725135|es"", ""7725135|zh"", ""7257597|es"", ""7257597|en"", ""7937250|es"", ""7937250|zh"", ""7937250|en"", ""7242422|en"", ""7651556|en""]",,en
1093735,en,jp morgan chase il routing number,"[""6031553|en"", ""6031553|es"", ""6031553|zh""]","[""6031553|en"", ""6031553|es"", ""6031553|zh"", ""575435|en"", ""7679112|en"", ""7955288|zh"", ""7809161|en"", ""7285551|en"", ""7955287|en"", ""575435|zh""]",,en
1093738,en,journalism synonym,"[""7724237|en"", ""7724237|es"", ""7724237|zh""]","[""7724237|en"", ""7724237|es"", ""7724237|zh"", ""7690897|en"", ""7690897|zh"", ""7513573|en"", ""7828123|en"", ""7446846|en"", ""7828123|zh"", ""7513573|es""]",,en
1093753,en,john deere telephone number,"[""7723291|en"", ""7723291|es"", ""7723291|zh""]","[""7723291|en"", ""7723291|zh"", ""7723291|es"", ""7601569|en"", ""7183900|en"", ""7601569|es"", ""7601569|zh"", ""7183900|es"", ""7091344|zh"", ""7091344|es""]",,en
1093755,en,jobber definition,"[""7723094|en"", ""7723094|es"", ""7723094|zh""]","[""7723094|en"", ""7723094|zh"", ""7915505|es"", ""7724237|en"", ""7724237|es"", ""7159054|en"", ""7723094|es"", ""7175989|en"", ""7848247|es"", ""1518421|es""]",,en
1093766,en,jersey village texas population,"[""7722065|en"", ""7722065|es"", ""7722065|zh""]","[""7722065|en"", ""7722065|es"", ""7722065|zh"", ""3999090|es"", ""7917697|es"", ""7524907|en"", ""3999090|en"", ""7118471|en"", ""7917697|en"", ""7491084|es""]",,en
1093773,en,jefferson college address,"[""7721425|en"", ""7721425|es"", ""7721425|zh""]","[""7721425|en"", ""7721425|es"", ""7721425|zh"", ""7585840|en"", ""7585840|zh"", ""7585840|es"", ""7976839|es"", ""7406647|en"", ""7699847|en"", ""7976839|en""]",,en
1093783,en,jamie origin meaning,"[""7720482|en"", ""7720482|es"", ""7720482|zh""]","[""7720482|zh"", ""7720482|es"", ""7720482|en"", ""1771332|zh"", ""1771332|en"", ""7571470|en"", ""7472426|es"", ""7472426|zh"", ""1771332|es"", ""7244744|en""]",,zh
1093788,en,iv number meaning,"[""7720084|en"", ""7720084|es"", ""7720084|zh""]","[""7720084|en"", ""7720084|zh"", ""7720084|es"", ""7686064|es"", ""7686064|zh"", ""898056|es"", ""898056|en"", ""898056|zh"", ""7686064|en"", ""7143645|es""]",,en
1093795,en,ithaca teachers salaries,"[""7719659|en"", ""7719659|es"", ""7719659|zh""]","[""7719659|es"", ""7719659|en"", ""7719659|zh"", ""2801879|zh"", ""2801879|en"", ""7429278|en"", ""7496020|es"", ""2801879|es"", ""7208842|es"", ""7208842|en""]",,es
1093809,en,isoelectric point of protein is the ph at which,"[""7718482|en"", ""7718482|es"", ""7718482|zh""]","[""7718482|en"", ""7718482|zh"", ""7718482|es"", ""7099632|zh"", ""7690521|zh"", ""7467345|zh"", ""7438348|en"", ""7483562|zh"", ""7620582|zh"", ""7800288|zh""]",,en
1093835,en,is wire transfer free,"[""7717764|en"", ""7717764|es"", ""7717764|zh""]","[""7717764|en"", ""7717764|es"", ""7910918|zh"", ""7717764|zh"", ""7376469|en"", ""7910918|en"", ""7729920|zh"", ""7141089|es"", ""7562558|zh"", ""4483854|en""]",,en
1093838,en,is white supremacy a mental illness,"[""7717562|en"", ""7717562|es"", ""7717562|zh""]","[""7717562|es"", ""7717562|en"", ""7717562|zh"", ""7717359|zh"", ""7691286|zh"", ""7511610|en"", ""7937239|es"", ""7937239|en"", ""2285677|zh"", ""2285677|en""]",,es
1093840,en,is wernicke korsakoff syndrome reversible,"[""7717359|en"", ""7717359|es"", ""7717359|zh""]","[""7717359|en"", ""7717359|zh"", ""7717359|es"", ""7438253|en"", ""7495358|zh"", ""7518921|en"", ""7438260|zh"", ""7438253|es"", ""7438260|es"", ""7438253|zh""]",,en
1093857,en,is vanadium a transition metal,"[""7716207|en"", ""7716207|es"", ""7716207|zh""]","[""7716207|en"", ""7716207|zh"", ""7716207|es"", ""7880484|zh"", ""7880484|en"", ""7642478|en"", ""7718986|zh"", ""7932572|zh"", ""7160810|en"", ""7288512|zh""]",,en
1093861,en,is toyota part warranty transferable,"[""7715798|en"", ""7715798|es"", ""7715798|zh""]","[""7715798|en"", ""7715798|es"", ""7715798|zh"", ""7503307|es"", ""7503307|en"", ""7503307|zh"", ""7181839|en"", ""7717001|es"", ""7385654|en"", ""7729920|zh""]",,en
1093866,en,is thread.sleep implicit wait,"[""7715281|en"", ""7715281|es"", ""7715281|zh""]","[""7715281|en"", ""7715281|zh"", ""7715281|es"", ""4630174|en"", ""7445245|en"", ""7783786|en"", ""7345868|es"", ""913956|es"", ""7825622|zh"", ""1551061|en""]",,en
1093882,en,is there a fee to cancel car insurance mid policy,"[""7713624|en"", ""7713624|es"", ""7713624|zh""]","[""7713624|en"", ""7713624|es"", ""7713624|zh"", ""7076640|zh"", ""1580297|zh"", ""7076640|es"", ""7133583|es"", ""7353489|zh"", ""7688312|zh"", ""7916202|zh""]",,en
1093885,en,is the weekend considered a business day,"[""7713298|en"", ""7713298|es"", ""7713298|zh""]","[""7713298|en"", ""7713298|zh"", ""3440388|zh"", ""7713298|es"", ""7236463|es"", ""3440388|en"", ""7236463|zh"", ""7087971|en"", ""7518278|zh"", ""2323997|es""]",,en
1093915,en,banget meaning,"[""7712185|en"", ""7712185|es"", ""7712185|zh""]","[""7712185|zh"", ""7712185|en"", ""7712185|es"", ""5291458|zh"", ""7250556|zh"", ""7630225|zh"", ""7842686|es"", ""7250556|en"", ""7199557|zh"", ""7272276|zh""]",,zh
1093920,en,is the process in which we detect physical energy in the environment and encode that energy as neural signals.,"[""7711895|en"", ""7711895|es"", ""7711895|zh""]","[""7711895|zh"", ""7711895|en"", ""7711895|es"", ""7536587|zh"", ""751120|zh"", ""7536587|en"", ""7679539|zh"", ""7907425|zh"", ""1111525|en"", ""751120|en""]",,zh
1093928,en,is the iphone x waterproof or water resistant,"[""7711108|en"", ""7711108|es"", ""7711108|zh""]","[""7711108|en"", ""7711108|es"", ""7711108|zh"", ""7841624|en"", ""7299999|es"", ""7901437|es"", ""7198663|en"", ""7198663|es"", ""7687516|en"", ""7198663|zh""]",,en
1093953,en,is the amount paid for medicare that comes out of social security taxable,"[""7708814|en"", ""7708814|es"", ""7708814|zh""]","[""7708814|en"", ""4593780|en"", ""7708814|zh"", ""7655517|en"", ""7319465|en"", ""7449384|zh"", ""7708814|es"", ""7043923|en"", ""4593780|es"", ""7655517|es""]",,en
1093958,en,is thailand in asia,"[""67027|en"", ""67027|es"", ""67027|zh""]","[""67027|en"", ""67027|es"", ""67027|zh"", ""7757304|en"", ""7757304|es"", ""7252753|en"", ""7252753|es"", ""7253793|en"", ""7461259|en"", ""7843164|es""]",,en
1093964,en,is swat valley region a province in pakistan,"[""7708116|en"", ""7708116|es"", ""7708116|zh""]","[""7708116|en"", ""7708116|es"", ""7708116|zh"", ""7402121|en"", ""7825714|en"", ""7402121|es"", ""7946605|zh"", ""7750688|en"", ""7750688|es"", ""7848684|en""]",,en
1093975,en,banana calories fiber,"[""7707277|en"", ""7707277|es"", ""7707277|zh"", ""7707278|en"", ""7707278|es"", ""7707278|zh""]","[""7707277|zh"", ""7707277|en"", ""7707278|zh"", ""7707278|en"", ""5563326|en"", ""5563326|es"", ""7707277|es"", ""5563326|zh"", ""7488908|zh"", ""7707278|es""]",,zh
1093983,en,is slim fast protein shake protein isolate,"[""7706491|en"", ""7706491|es"", ""7706491|zh""]","[""7706491|en"", ""7706491|zh"", ""7706491|es"", ""7800873|en"", ""7800873|es"", ""7630178|zh"", ""7630178|en"", ""7584470|en"", ""7410279|zh"", ""7909431|en""]",,en
1094042,en,is pulmonary rehab a self paid program,"[""7703585|en"", ""7703585|es"", ""7703585|zh""]","[""7703585|en"", ""7703585|es"", ""7703585|zh"", ""7344922|en"", ""7344922|zh"", ""7344922|es"", ""7422674|zh"", ""7887820|en"", ""7155638|zh"", ""7188701|en""]",,en
1094056,en,is pay equity unfair,"[""6863431|en"", ""6863431|es"", ""6863431|zh""]","[""7100701|en"", ""6863431|en"", ""6863431|zh"", ""7898435|en"", ""6863431|es"", ""7898435|es"", ""7937329|en"", ""112005|en"", ""7494365|es"", ""7100701|es""]",,en
1094073,en,achalasia is due to what,"[""7700931|en"", ""7700931|es"", ""7700931|zh""]","[""7700931|en"", ""7700931|es"", ""7700931|zh"", ""7767842|en"", ""3668570|zh"", ""7908385|en"", ""7767842|zh"", ""7125411|en"", ""7550270|zh"", ""3003239|en""]",,en
1094078,en,is monel a super alloy,"[""7700429|en"", ""7700429|es"", ""7700429|zh""]","[""7700429|en"", ""7700429|es"", ""7700429|zh"", ""7247793|es"", ""7160810|en"", ""7562587|es"", ""7465839|zh"", ""7880484|es"", ""7166738|en"", ""7481883|zh""]",,en
1094085,en,is mile longer than yards,"[""7699906|en"", ""7699906|es"", ""7699906|zh""]","[""7699906|en"", ""7699906|es"", ""7784059|en"", ""7784066|en"", ""7699906|zh"", ""7784059|es"", ""7784066|es"", ""7871033|es"", ""7871033|en"", ""194860|en""]",,en
1094108,en,is lake champlain in new york or vermont?,"[""7698480|en"", ""7698480|es"", ""7698480|zh""]","[""7698480|en"", ""7698480|es"", ""7775781|en"", ""7775781|es"", ""7698480|zh"", ""7775781|zh"", ""7832965|en"", ""7914947|en"", ""7644956|es"", ""7644956|en""]",,en
1094123,en,"is it better to have your interest compounded annually, quarterly ,or daily?","[""7697113|en"", ""7697113|es"", ""7697113|zh""]","[""7697113|en"", ""7480498|en"", ""7480498|es"", ""7697113|zh"", ""7697113|es"", ""6115458|en"", ""7772391|en"", ""7772391|es"", ""6115458|es"", ""6115458|zh""]",,en
1094131,en,is hungryroot organic,"[""7696396|en"", ""7696396|es"", ""7696396|zh""]","[""7696396|en"", ""7696396|zh"", ""7696396|es"", ""7290857|en"", ""697423|en"", ""7797495|zh"", ""7797495|es"", ""6020911|en"", ""7290857|es"", ""7549446|es""]",,en
1094132,en,is honolulu the largest city,"[""7696299|en"", ""7696299|es"", ""7696299|zh""]","[""7696299|en"", ""7696299|es"", ""7696299|zh"", ""7621719|zh"", ""7621719|es"", ""7525869|es"", ""7525869|en"", ""7205307|zh"", ""7525869|zh"", ""7621719|en""]",,en
1094137,en,is heparin a anticoagulant,"[""7695887|en"", ""7695887|es"", ""7695887|zh""]","[""7695887|en"", ""7695887|es"", ""7683576|es"", ""7695887|zh"", ""7546427|zh"", ""7546427|es"", ""7683576|zh"", ""7342775|en"", ""7144964|zh"", ""7342775|es""]",,en
1094139,en,bae doona net worth,"[""7695693|en"", ""7695693|es"", ""7695693|zh""]","[""7695693|en"", ""7695693|zh"", ""7695693|es"", ""7090878|en"", ""7090878|es"", ""8000308|zh"", ""7090878|zh"", ""7080177|zh"", ""7918462|zh"", ""7080177|en""]",,en
1094144,en,is george brown college private school?,"[""7695178|en"", ""7695178|es"", ""7695178|zh""]","[""7695178|en"", ""7695178|es"", ""7695178|zh"", ""7173708|zh"", ""7391583|es"", ""7295827|zh"", ""7173708|en"", ""7391583|zh"", ""7173708|es"", ""7391583|en""]",,en
1094145,en,is genotype bb recessive,"[""7695072|en"", ""7695072|es"", ""7695072|zh""]","[""7695072|en"", ""7695072|zh"", ""7667700|es"", ""7216583|es"", ""4194291|zh"", ""7667700|en"", ""7695072|es"", ""7216583|en"", ""4194291|en"", ""7495509|es""]",,en
1094178,en,is donald trump accepting his salary,"[""7692304|en"", ""7692304|es"", ""7692304|zh""]","[""7692304|zh"", ""7692304|es"", ""7692304|en"", ""4767078|en"", ""4767078|es"", ""7543054|en"", ""7574541|zh"", ""7543054|es"", ""4767078|zh"", ""7532705|zh""]",,zh
1094188,en,is correlation measurable,"[""7691361|en"", ""7691361|es"", ""7691361|zh""]","[""7154106|en"", ""7691361|en"", ""7154100|en"", ""7936821|en"", ""7154100|es"", ""7691361|es"", ""7691361|zh"", ""7779110|en"", ""7172263|es"", ""7154106|es""]",,en
1094189,en,is copper hydroxide,"[""7691254|en"", ""7691254|es"", ""7691254|zh""]","[""7691254|en"", ""7691254|es"", ""7691254|zh"", ""7409132|en"", ""7306359|zh"", ""7114379|en"", ""7713156|es"", ""7713156|en"", ""7625734|zh"", ""7409132|es""]",,en
1094196,en,is chondroma benign or malignant,"[""7690544|en"", ""7690544|es"", ""7690544|zh""]","[""7690544|en"", ""7690544|es"", ""3925828|en"", ""2991354|en"", ""7159579|en"", ""2991354|es"", ""7690544|zh"", ""7764435|es"", ""2991354|zh"", ""7519518|en""]",,en
1094202,en,is carnelian a type of agate?,"[""7689901|en"", ""7689901|es"", ""7689901|zh""]","[""7689901|en"", ""7689901|es"", ""7922738|es"", ""7118949|es"", ""7118949|en"", ""7168692|zh"", ""7922738|en"", ""7504442|en"", ""7474456|es"", ""7114851|es""]",,en
1094212,en,is bordeaux a french surname,"[""7689270|en"", ""7689270|es"", ""7689270|zh"", ""7689272|en"", ""7689272|es"", ""7689272|zh""]","[""7689272|zh"", ""7689270|en"", ""7689272|en"", ""7689270|es"", ""7689272|es"", ""7689270|zh"", ""7523450|en"", ""7523450|es"", ""7668088|zh"", ""7523450|zh""]",,zh
1094218,en,bacillus coagulans benefits,"[""7688790|en"", ""7688790|es"", ""7688790|zh""]","[""7688790|es"", ""7688790|en"", ""7688790|zh"", ""1312177|en"", ""7435739|es"", ""7817086|en"", ""7435739|en"", ""7298701|zh"", ""5482313|es"", ""7817086|es""]",,es
1094220,en,is bernadette pregnant,"[""7688588|en"", ""7688588|es"", ""7688588|zh""]","[""7688588|en"", ""7688588|zh"", ""7688588|es"", ""110910|es"", ""110910|zh"", ""7931739|es"", ""7931739|en"", ""7931739|zh"", ""110910|en"", ""7299717|zh""]",,en
1094228,en,is as mba doable,"[""7687768|en"", ""7687768|es"", ""7687768|zh""]","[""7687768|en"", ""7687768|zh"", ""7687768|es"", ""7854979|zh"", ""7854979|en"", ""7539348|zh"", ""7539348|en"", ""7854979|es"", ""7900714|zh"", ""7539348|es""]",,en
1094232,en,is anemia caused by ckd,"[""7687460|en"", ""7687460|es"", ""7687460|zh""]","[""7687460|en"", ""7687460|zh"", ""7923796|en"", ""7299505|en"", ""7923796|zh"", ""7923796|es"", ""7299505|es"", ""7442428|zh"", ""7299505|zh"", ""7442428|es""]",,en
1094233,en,is an nda a contract,"[""7687342|en"", ""7687342|es"", ""7687342|zh""]","[""7687342|en"", ""7687342|es"", ""7687342|zh"", ""7477789|es"", ""7477789|en"", ""7305235|en"", ""7351045|es"", ""7351045|en"", ""2645266|zh"", ""7443839|zh""]",,en
1094240,en,is adventure important,"[""7686626|en"", ""7686626|es"", ""7686626|zh""]","[""1417628|es"", ""7686626|zh"", ""7686626|en"", ""7744800|zh"", ""7274740|en"", ""7744800|en"", ""7572853|es"", ""7144299|en"", ""7686626|es"", ""7801466|es""]",,es
1094248,en,is a tyrannosaurus carnivore,"[""7685841|en"", ""7685841|es"", ""7685841|zh""]","[""7685841|en"", ""7685841|es"", ""7685841|zh"", ""7599140|es"", ""7599140|en"", ""7957629|zh"", ""7124444|es"", ""3548378|es"", ""7152535|zh"", ""5029589|en""]",,en
1094254,en,is a square a parallelogram? explain why or why not.,"[""7685396|en"", ""7685396|es"", ""7685396|zh""]","[""7685396|en"", ""7685396|es"", ""7439578|en"", ""7685396|zh"", ""7220310|en"", ""7439578|es"", ""7147226|es"", ""3770188|en"", ""7841681|zh"", ""8006334|es""]",,en
1094309,en,invisalign phone number,"[""7680339|en"", ""7680339|es"", ""7680339|zh""]","[""7680339|en"", ""7680339|zh"", ""7680339|es"", ""7883231|zh"", ""7883231|es"", ""7894424|zh"", ""7601569|zh"", ""6424230|es"", ""7883231|en"", ""7733934|zh""]",,en
1094314,en,investigator definitions,"[""7679813|en"", ""7679813|es"", ""7679813|zh""]","[""7679813|en"", ""7679813|zh"", ""7679813|es"", ""7231901|en"", ""7296152|en"", ""7673682|en"", ""7673682|es"", ""7210590|en"", ""7175989|en"", ""7724237|es""]",,en
1094326,en,intouch cu routing number,"[""7679112|en"", ""7679112|es"", ""7679112|zh""]","[""7679112|en"", ""7679112|es"", ""7679112|zh"", ""7509990|en"", ""7617312|en"", ""7417298|en"", ""7509990|zh"", ""7116760|en"", ""7388418|en"", ""7103585|en""]",,en
1094333,en,interpersonal care definition,"[""6553981|en"", ""6553981|es"", ""6553981|zh""]","[""6553981|en"", ""6553981|es"", ""7937279|en"", ""7937279|es"", ""7624588|en"", ""7698589|en"", ""7188701|zh"", ""7937279|zh"", ""7414682|es"", ""7698589|zh""]",,en
1094361,en,ayi price,"[""7676610|en"", ""7676610|es"", ""7676610|zh""]","[""7676610|zh"", ""7676610|es"", ""7676610|en"", ""7583476|zh"", ""7192236|zh"", ""7551948|es"", ""7583476|es"", ""7553092|en"", ""7084514|es"", ""7553092|es""]",,zh
1094364,en,interchange definition,"[""7676295|en"", ""7676295|es"", ""7676295|zh""]","[""7676295|en"", ""7676295|zh"", ""7676295|es"", ""7154883|en"", ""7676094|en"", ""6553981|en"", ""7154883|es"", ""6553981|es"", ""7236813|zh"", ""7154883|zh""]",,en
1094366,en,inter prefix definition,"[""7676094|en"", ""7676094|es"", ""7676094|zh""]","[""7676094|en"", ""7676094|zh"", ""7676094|es"", ""7676295|en"", ""7574290|zh"", ""7585390|en"", ""7417892|en"", ""7585390|es"", ""7417892|es"", ""7774114|en""]",,en
1094368,en,intensivists at highland pa phone number,"[""7675903|en"", ""7675903|es"", ""7675903|zh""]","[""7675903|en"", ""7675903|es"", ""7675903|zh"", ""6424230|en"", ""6424230|zh"", ""7729155|zh"", ""6424230|es"", ""7729151|zh"", ""7198122|zh"", ""7601569|zh""]",,en
1094382,en,axon customer service phone number,"[""7674518|en"", ""7674518|es"", ""7674518|zh""]","[""7674518|zh"", ""7674518|en"", ""7674518|es"", ""7139279|en"", ""7139279|zh"", ""148297|en"", ""1787021|zh"", ""7663012|zh"", ""4790280|en"", ""1787021|en""]",,zh
1094386,en,axis shipping world cargo,"[""7674292|en"", ""7674292|es"", ""7674292|zh""]","[""7674292|zh"", ""7674292|en"", ""7674292|es"", ""7151580|zh"", ""7286506|en"", ""7548661|zh"", ""7083406|zh"", ""7391075|es"", ""7855068|zh"", ""7286506|zh""]",,zh
1094388,en,install synonyms,"[""7674081|en"", ""7674081|es"", ""7674081|zh""]","[""7674081|en"", ""7674081|es"", ""7674081|zh"", ""7446846|en"", ""7554789|en"", ""7446846|es"", ""7874203|en"", ""7073207|en"", ""7649902|en"", ""7690897|en""]",,en
1094395,en,inquiry' definition,"[""7673682|en"", ""7673682|es"", ""7673682|zh""]","[""7673682|en"", ""7673682|es"", ""7673682|zh"", ""7679813|en"", ""7679813|zh"", ""7679813|es"", ""7414682|en"", ""7414682|es"", ""7147274|zh"", ""1897354|es""]",,en
1094398,en,injury to the thalamus can cause,"[""7673366|en"", ""7673366|es"", ""7673366|zh""]","[""7673366|en"", ""7673366|es"", ""7673366|zh"", ""6464889|en"", ""6464889|zh"", ""6464889|es"", ""7540601|es"", ""7814683|zh"", ""7540601|zh"", ""7383835|zh""]",,en
1094432,en,inert definition,"[""7671268|en"", ""7671268|es"", ""7671268|zh""]","[""7671268|en"", ""7671268|es"", ""7676094|es"", ""7140394|es"", ""7846952|zh"", ""7846952|en"", ""7676094|en"", ""7522344|zh"", ""7848739|zh"", ""7462294|es""]",,en
1094433,en,industrialization year,"[""7671164|en"", ""7671164|es"", ""7671164|zh""]","[""7671164|zh"", ""7671164|en"", ""7671164|es"", ""7920535|en"", ""7920535|zh"", ""7920535|es"", ""7729411|en"", ""7433688|en"", ""7492372|zh"", ""7433688|zh""]",,zh
1094439,en,individualize definition,"[""7670539|en"", ""7670539|es"", ""7670539|zh""]","[""7670539|en"", ""7670539|es"", ""7670539|zh"", ""7856485|en"", ""7563779|zh"", ""7401425|zh"", ""7890507|en"", ""7926990|en"", ""7563779|en"", ""7856485|es""]",,en
1094440,en,avranches france weather,"[""7670435|en"", ""7670435|es"", ""7670435|zh""]","[""7670435|en"", ""7670435|es"", ""7670435|zh"", ""7078754|zh"", ""7078754|en"", ""7250725|zh"", ""7078754|es"", ""7817158|en"", ""7412136|es"", ""7817158|es""]",,en
1094441,en,indigo corps,"[""7670327|en"", ""7670327|es"", ""7670327|zh""]","[""7670327|en"", ""7670327|zh"", ""7670327|es"", ""7081043|en"", ""7492372|zh"", ""7830510|zh"", ""7143091|es"", ""7143091|en"", ""7559250|zh"", ""7676182|en""]",,en
